,년월,성별,연령대,세종특별자치시,조치원읍,연기면,연동면,부강면,금남면,장군면,연서면,전의면,전동면,소정면,한솔동,새롬동,도담동,아름동,종촌동,고운동,소담동,보람동,대평동,다정동
892,202005,여자,(10~19세),20384,2067,53,62,168,198,146,199,180,64,91,1680,3493,2255,2056,2091,2270,1606,1201,504,0
893,202005,여자,(20~29세),17907,2796,128,118,253,358,349,310,246,127,113,840,3279,2078,858,1418,1367,1621,1011,637,0
894,202005,여자,(30~39세),31278,2440,95,124,243,328,248,281,198,97,76,1483,6369,3135,2072,3145,3746,3884,2126,1188,0
895,202005,여자,(40~49세),32151,3237,104,128,333,371,292,355,292,135,141,2361,5450,3525,3043,3137,3618,2829,1902,898,0
896,202005,여자,(50~59세),20760,3176,216,242,459,721,531,559,473,296,195,1187,2859,1806,1167,1550,1750,1723,1106,744,0
897,202005,여자,(60~69세),14163,2584,198,316,484,826,491,631,434,375,191,560,1491,972,581,976,1176,846,635,396,0
898,202005,여자,(70~79세),7421,1699,138,223,364,611,303,500,385,259,152,254,447,463,233,415,398,269,206,102,0
899,202005,여자,(80~89세),4593,912,114,207,239,436,241,334,301,214,133,146,242,281,113,224,134,144,108,70,0
900,202005,여자,(90~99세),853,163,20,45,29,77,35,58,59,36,16,21,53,59,32,32,33,41,26,18,0
901,202005,여자,(100세_이상),28,7,1,0,1,4,1,3,1,3,0,2,1,0,1,0,1,1,1,0,0
902,202006,남자,(0~9세),24159,1752,41,49,182,142,97,163,107,40,57,1421,4686,2254,1989,2534,3212,2877,1693,863,0
903,202006,남자,(10~19세),20596,2139,59,67,199,219,162,243,230,70,95,1723,3290,2253,2192,2057,2346,1528,1222,502,0
904,202006,남자,(20~29세),18250,3540,185,190,478,499,546,479,325,181,167,864,2662,1667,908,1243,1259,1453,952,652,0
905,202006,남자,(30~39세),29564,2883,196,158,425,515,500,436,319,171,108,1221,5677,2753,1619,2692,3247,3666,1813,1165,0
906,202006,남자,(40~49세),33872,3655,200,201,524,603,579,573,434,225,207,2232,5492,3355,2922,3190,3715,2910,1958,897,0
907,202006,남자,(50~59세),22359,3486,314,312,659,891,694,734,586,418,256,1278,2780,1936,1334,1527,1557,1722,1127,748,0
908,202006,남자,(60~69세),14021,2536,264,366,484,929,541,708,516,473,211,547,1373,894,546,820,1030,851,565,367,0
909,202006,남자,(70~79세),6289,1328,119,187,270,533,268,412,289,252,120,219,415,363,215,376,363,246,209,105,0
910,202006,남자,(80~89세),2294,548,52,93,147,216,140,217,168,111,63,53,79,103,50,87,75,33,36,23,0
911,202006,남자,(90~99세),250,62,2,11,13,24,15,16,12,7,3,11,9,16,11,13,10,8,4,3,0
912,202006,남자,(100세_이상),3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
913,202006,여자,(0~9세),22936,1611,43,54,174,154,99,194,102,46,53,1345,4451,2096,1847,2424,3082,2746,1612,803,0
914,202006,여자,(10~19세),20472,2065,52,62,168,200,151,201,180,64,95,1664,3523,2266,2069,2092,2281,1619,1213,507,0
915,202006,여자,(20~29세),17801,2760,134,115,247,357,344,310,235,125,113,841,3277,2075,856,1398,1365,1597,1015,637,0
916,202006,여자,(30~39세),31206,2431,94,123,245,324,248,269,196,93,77,1485,6374,3130,2077,3127,3729,3877,2109,1198,0
917,202006,여자,(40~49세),32238,3228,102,124,337,367,297,355,288,131,140,2352,5495,3537,3053,3133,3652,2842,1906,899,0
918,202006,여자,(50~59세),20734,3132,214,244,454,715,532,555,469,289,194,1189,2855,1800,1167,1557,1754,1745,1112,757,0
919,202006,여자,(60~69세),14231,2578,198,315,488,829,494,634,436,380,189,566,1508,974,583,1002,1180,848,634,395,0
920,202006,여자,(70~79세),7472,1718,137,224,361,614,303,502,382,259,154,261,457,470,230,411,406,271,210,102,0
921,202006,여자,(80~89세),4568,905,114,209,240,440,241,335,299,211,129,140,238,276,113,223,131,146,104,74,0
922,202006,여자,(90~99세),864,165,20,44,29,76,36,57,59,39,18,22,54,61,31,35,34,41,25,18,0
923,202006,여자,(100세_이상),28,7,1,0,1,4,1,3,1,3,0,2,1,0,0,0,2,1,1,0,0
924,202007,남자,(0~9세),24130,1746,40,48,178,145,101,159,106,40,57,1424,4688,2243,1982,2533,3205,2886,1681,868,0
925,202007,남자,(10~19세),20665,2141,58,67,205,221,161,241,226,68,94,1723,3311,2268,2202,2048,2340,1544,1240,507,0
926,202007,남자,(20~29세),18280,3526,193,187,478,502,561,479,322,180,168,860,2695,1667,900,1235,1267,1452,943,665,0
927,202007,남자,(30~39세),29542,2893,204,155,429,521,511,435,319,170,109,1224,5694,2730,1614,2690,3226,3651,1802,1165,0
928,202007,남자,(40~49세),33981,3637,206,203,526,603,586,564,433,229,205,2222,5530,3364,2922,3196,3736,2932,1977,910,0
929,202007,남자,(50~59세),22481,3483,307,306,657,895,688,734,585,418,254,1289,2811,1951,1357,1536,1585,1726,1134,765,0
930,202007,남자,(60~69세),14105,2550,266,367,489,914,553,706,514,472,212,563,1379,907,550,827,1034,861,571,370,0
931,202007,남자,(70~79세),6348,1335,120,191,268,542,273,416,289,253,120,216,425,364,217,378,369,257,207,108,0
932,202007,남자,(80~89세),2302,555,51,94,148,216,140,209,169,110,63,51,81,101,50,88,79,35,38,24,0
933,202007,남자,(90~99세),244,60,1,10,13,24,14,18,12,6,2,11,9,16,11,14,9,7,4,3,0
934,202007,남자,(100세_이상),4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
935,202007,여자,(0~9세),22926,1609,46,52,170,160,103,186,100,44,52,1338,4481,2093,1835,2421,3062,2762,1618,794,0
936,202007,여자,(10~19세),20555,2071,49,63,171,203,144,200,177,67,96,1672,3546,2266,2068,2109,2302,1612,1226,513,0
937,202007,여자,(20~29세),17850,2773,138,114,249,351,355,316,235,122,112,845,3302,2077,853,1388,1369,1614,999,638,0
938,202007,여자,(30~39세),31112,2431,92,119,247,341,252,257,193,96,75,1479,6378,3141,2063,3103,3687,3873,2088,1197,0
939,202007,여자,(40~49세),32432,3219,102,130,338,372,297,351,281,129,139,2357,5550,3540,3076,3148,3688,2864,1933,918,0
940,202007,여자,(50~59세),20815,3133,206,239,455,718,541,553,467,290,196,1196,2858,1811,1173,1573,1763,1740,1118,785,0
941,202007,여자,(60~69세),14332,2596,202,315,485,825,494,632,439,381,186,571,1521,986,592,1006,1188,867,643,403,0
942,202007,여자,(70~79세),7517,1720,138,224,361,614,307,504,381,258,157,262,457,476,233,423,412,275,207,108,0
943,202007,여자,(80~89세),4565,906,110,212,241,440,238,335,298,210,129,142,238,277,111,221,134,141,106,76,0
944,202007,여자,(90~99세),870,163,21,43,29,79,37,57,58,42,17,22,54,64,31,35,36,39,24,19,0
945,202007,여자,(100세_이상),26,7,1,0,1,4,1,2,1,3,0,2,1,0,0,0,2,1,0,0,0
946,202008,남자,(0~9세),24072,1737,38,48,177,144,107,157,107,40,55,1424,2249,2257,1980,2497,3188,2871,1680,871,2445
947,202008,남자,(10~19세),20775,2143,57,68,205,220,163,237,224,67,90,1722,1812,2270,2215,2067,2361,1556,1245,508,1545
948,202008,남자,(20~29세),18333,3528,201,187,483,506,580,499,326,169,168,863,1596,1689,897,1220,1270,1451,934,675,1091
949,202008,남자,(30~39세),29566,2918,212,157,432,524,526,446,306,169,109,1224,2885,2737,1612,2666,3225,3655,1790,1160,2813
950,202008,남자,(40~49세),34092,3645,206,205,523,606,601,561,429,227,203,2222,2959,3382,2924,3198,3736,2931,1989,910,2635
951,202008,남자,(50~59세),22626,3483,310,306,659,895,705,739,588,420,253,1286,1568,1969,1374,1554,1596,1728,1142,782,1269
952,202008,남자,(60~69세),14213,2565,272,369,495,918,564,716,514,471,217,565,748,903,549,836,1040,866,574,376,655
953,202008,남자,(70~79세),6377,1335,121,191,265,547,274,418,287,256,121,214,244,368,216,368,376,264,208,112,192
954,202008,남자,(80~89세),2312,557,49,92,148,217,139,212,175,111,62,53,49,101,49,91,80,35,37,24,31
955,202008,남자,(90~99세),241,62,1,11,13,23,14,18,12,6,2,11,8,16,10,13,8,7,4,2,0
956,202008,남자,(100세_이상),4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
957,202008,여자,(0~9세),22906,1617,46,51,169,164,106,180,100,45,51,1337,2125,2068,1812,2401,3071,2761,1606,799,2397
958,202008,여자,(10~19세),20632,2067,49,60,169,204,143,200,172,61,94,1683,1952,2273,2078,2098,2303,1630,1244,510,1642
959,202008,여자,(20~29세),17863,2757,142,119,248,353,369,315,238,122,112,829,2062,2129,857,1383,1361,1608,983,654,1222
960,202008,여자,(30~39세),31081,2456,96,122,249,336,254,253,195,98,74,1487,3230,3145,2033,3076,3675,3873,2085,1181,3163
961,202008,여자,(40~49세),32592,3219,100,126,335,376,302,352,281,127,137,2360,2991,3563,3099,3144,3707,2881,1941,933,2618
962,202008,여자,(50~59세),20912,3126,209,241,459,717,550,550,468,291,196,1195,1573,1826,1195,1580,1776,1737,1116,797,1310
963,202008,여자,(60~69세),14455,2620,205,315,489,826,496,645,442,381,187,574,812,989,601,1020,1199,871,648,407,728
964,202008,여자,(70~79세),7545,1715,140,226,361,615,309,506,377,257,157,272,276,476,235,420,416,283,209,115,180
965,202008,여자,(80~89세),4602,914,110,209,246,442,238,336,302,212,129,140,141,282,111,219,138,141,109,78,105
966,202008,여자,(90~99세),882,161,21,45,28,83,38,56,58,41,16,23,34,65,29,39,37,39,25,21,23
967,202008,여자,(100세_이상),27,8,1,0,1,4,1,2,1,3,0,2,0,0,0,0,2,1,0,0,1
968,202009,남자,(0~9세),23969,1724,41,47,176,144,111,157,103,39,55,1407,2246,2272,1968,2469,3164,2861,1668,872,2445
969,202009,남자,(10~19세),20835,2143,56,65,209,210,165,229,224,68,91,1715,1825,2286,2218,2070,2375,1568,1250,512,1556
970,202009,남자,(20~29세),18417,3541,208,183,483,503,590,524,322,168,159,872,1609,1713,898,1224,1264,1460,927,687,1082
971,202009,남자,(30~39세),29522,2931,219,154,431,529,552,449,307,169,109,1219,2883,2779,1597,2642,3192,3607,1775,1159,2819
972,202009,남자,(40~49세),34175,3648,203,204,517,603,608,560,428,224,203,2208,2975,3410,2932,3204,3740,2966,1989,901,2652
973,202009,남자,(50~59세),22795,3503,311,307,665,898,708,740,581,415,254,1304,1578,2008,1399,1551,1617,1733,1151,798,1274
974,202009,남자,(60~69세),14339,2581,277,368,498,926,578,721,526,475,217,570,758,900,553,841,1046,879,584,376,665
975,202009,남자,(70~79세),6417,1346,118,191,265,544,274,419,284,259,118,216,249,374,217,375,381,266,214,113,194
976,202009,남자,(80~89세),2330,557,50,92,148,221,137,211,177,109,63,54,51,102,51,94,81,37,36,27,32
977,202009,남자,(90~99세),245,62,1,11,12,23,14,18,13,6,3,12,8,18,10,13,8,7,5,1,0
978,202009,남자,(100세_이상),5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
979,202009,여자,(0~9세),22817,1603,46,50,171,160,107,179,97,45,49,1326,2121,2075,1813,2385,3054,2745,1607,785,2399
980,202009,여자,(10~19세),20707,2069,49,62,165,199,146,202,173,61,94,1675,1964,2291,2075,2093,2312,1643,1252,523,1659
981,202009,여자,(20~29세),17886,2751,146,118,246,355,368,313,237,121,113,832,2065,2166,859,1386,1372,1593,986,653,1206
982,202009,여자,(30~39세),31031,2458,103,121,253,339,266,257,193,97,72,1466,3240,3158,2022,3042,3667,3871,2074,1170,3162
983,202009,여자,(40~49세),32704,3218,99,123,322,377,306,356,278,127,136,2351,3008,3599,3115,3153,3703,2898,1942,943,2650
984,202009,여자,(50~59세),21044,3130,207,240,462,719,559,536,476,287,192,1207,1587,1846,1201,1592,1795,1753,1123,817,1315
985,202009,여자,(60~69세),14563,2632,212,311,492,829,498,659,440,386,184,586,819,1008,604,1019,1202,874,656,411,741
986,202009,여자,(70~79세),7573,1718,140,225,357,613,306,510,377,258,156,272,275,484,237,422,421,291,212,114,185
987,202009,여자,(80~89세),4608,919,106,210,252,445,239,335,299,212,130,139,142,284,111,222,139,136,106,78,104
988,202009,여자,(90~99세),894,164,21,45,28,85,37,58,58,41,16,25,36,68,28,35,37,37,28,22,25
989,202009,여자,(100세_이상),25,8,1,0,1,2,1,2,1,3,0,2,0,0,0,0,0,3,0,0,1
990,202010,남자,(0~9세),24091,1712,38,47,174,144,108,154,103,39,56,1382,2224,2643,1928,2427,3131,2829,1658,876,2418
991,202010,남자,(10~19세),21038,2140,53,63,207,206,157,227,226,68,91,1704,1850,2470,2204,2061,2396,1558,1257,520,1580
992,202010,남자,(20~29세),18629,3568,209,185,475,499,590,547,317,168,159,877,1615,1865,905,1228,1263,1493,920,671,1075
993,202010,남자,(30~39세),29675,2934,223,152,435,511,559,451,311,166,110,1207,2855,3176,1566,2605,3159,3572,1760,1148,2775
994,202010,남자,(40~49세),34507,3644,202,201,514,615,605,554,425,225,208,2190,2982,3809,2902,3175,3725,2994,1976,904,2657
995,202010,남자,(50~59세),23059,3526,313,308,653,894,701,741,580,415,252,1314,1596,2191,1412,1577,1623,1732,1156,798,1277
996,202010,남자,(60~69세),14484,2585,277,365,513,914,576,720,528,478,216,570,771,983,550,854,1047,893,593,380,671
997,202010,남자,(70~79세),6473,1360,116,192,264,549,284,416,283,255,116,218,248,421,212,374,376,269,209,114,197
998,202010,남자,(80~89세),2365,565,50,92,146,222,135,208,181,110,65,57,55,115,49,100,80,41,36,27,31
999,202010,남자,(90~99세),246,61,1,11,13,23,14,18,14,6,4,11,8,16,12,13,9,6,5,1,0
1000,202010,남자,(100세_이상),4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1001,202010,여자,(0~9세),22942,1582,44,46,172,165,104,174,96,45,47,1297,2102,2462,1766,2351,3020,2716,1586,784,2383
1002,202010,여자,(10~19세),20922,2067,48,63,165,203,143,205,176,60,95,1671,1985,2483,2070,2103,2301,1667,1241,511,1665
1003,202010,여자,(20~29세),18068,2772,150,116,249,359,380,310,236,120,114,835,2042,2340,860,1400,1360,1583,982,652,1208
1004,202010,여자,(30~39세),31173,2449,101,118,258,332,266,264,196,93,72,1457,3204,3598,1985,2977,3634,3838,2041,1158,3132
1005,202010,여자,(40~49세),32997,3209,99,120,316,378,305,354,274,126,138,2334,3013,3936,3097,3139,3702,2926,1946,933,2652
1006,202010,여자,(50~59세),21268,3134,208,244,454,720,553,530,468,291,193,1203,1606,2028,1210,1603,1777,1764,1127,827,1328
1007,202010,여자,(60~69세),14749,2643,215,312,502,828,504,660,442,378,185,598,840,1099,605,1030,1221,871,656,415,745
1008,202010,여자,(70~79세),7650,1725,139,224,354,612,306,511,379,257,155,270,282,526,238,426,426,298,214,115,193
1009,202010,여자,(80~89세),4631,928,106,210,249,442,239,334,297,210,128,138,144,304,107,219,143,141,109,79,104
1010,202010,여자,(90~99세),898,164,21,45,28,89,36,57,57,42,17,24,37,71,27,32,37,38,28,22,26
1011,202010,여자,(100세_이상),25,8,1,0,1,2,1,2,1,3,0,2,0,0,0,0,0,3,0,0,1
1012,202011,남자,(0~9세),24189,1682,42,44,171,148,113,155,101,36,55,1360,2213,2895,1880,2384,3089,2880,1639,883,2419
1013,202011,남자,(10~19세),21205,2135,55,66,203,198,155,227,221,68,90,1684,1863,2579,2213,2064,2423,1579,1267,528,1587
1014,202011,남자,(20~29세),18776,3579,209,187,481,514,607,546,323,163,165,889,1600,1955,911,1224,1263,1499,916,654,1091
1015,202011,남자,(30~39세),29797,2929,228,156,446,517,563,450,311,164,108,1175,2845,3422,1540,2578,3113,3616,1734,1145,2757
1016,202011,남자,(40~49세),34791,3640,211,203,509,618,603,546,415,220,209,2167,2994,4062,2872,3163,3739,3042,1976,924,2678
1017,202011,남자,(50~59세),23232,3523,310,304,650,895,698,735,578,415,248,1320,1605,2308,1424,1593,1622,1762,1158,792,1292
1018,202011,남자,(60~69세),14650,2607,274,373,518,914,594,724,532,476,217,573,770,1041,550,863,1056,912,592,382,682
1019,202011,남자,(70~79세),6508,1351,118,189,263,550,284,418,285,258,114,215,251,444,211,369,378,272,215,115,208
1020,202011,남자,(80~89세),2368,563,50,95,147,225,136,206,180,108,63,58,54,120,50,99,81,40,35,26,32
1021,202011,남자,(90~99세),248,61,1,11,14,24,12,18,14,6,5,10,10,16,11,14,9,7,4,1,0
1022,202011,남자,(100세_이상),4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1023,202011,여자,(0~9세),23024,1564,44,45,163,169,103,165,94,45,46,1288,2074,2698,1724,2325,2985,2754,1582,771,2385
1024,202011,여자,(10~19세),21093,2057,55,64,170,204,140,204,174,58,94,1671,1987,2577,2081,2102,2315,1705,1231,527,1677
1025,202011,여자,(20~29세),18172,2785,151,113,246,367,381,309,229,122,113,842,2017,2426,863,1397,1357,1600,977,649,1228
1026,202011,여자,(30~39세),31294,2433,105,116,263,341,276,263,196,94,74,1420,3167,3929,1925,2922,3584,3893,2019,1153,3121
1027,202011,여자,(40~49세),33272,3196,101,124,315,385,301,356,275,121,139,2325,3019,4164,3094,3139,3698,2967,1936,946,2671
1028,202011,여자,(50~59세),21465,3128,213,245,456,717,555,522,460,292,190,1210,1603,2160,1217,1597,1782,1802,1138,830,1348
1029,202011,여자,(60~69세),14957,2666,215,308,509,846,510,658,449,376,188,597,840,1161,607,1064,1233,892,661,416,761
1030,202011,여자,(70~79세),7685,1718,140,223,351,613,309,517,378,258,152,270,284,547,237,431,427,300,219,113,198
1031,202011,여자,(80~89세),4660,936,103,212,250,441,243,334,300,208,128,138,142,319,105,220,144,147,105,80,105
1032,202011,여자,(90~99세),896,159,23,42,31,88,37,55,58,42,18,24,40,70,26,31,36,39,29,24,24
1033,202011,여자,(100세_이상),23,7,1,0,1,2,1,2,1,3,0,2,0,0,0,0,0,3,0,0,0
1034,202012,남자,(0~9세),24183,1667,40,43,169,151,112,152,101,34,55,1355,2209,2928,1857,2366,3065,2946,1624,874,2435
1035,202012,남자,(10~19세),21417,2128,53,65,208,199,153,230,221,66,89,1676,1876,2636,2229,2087,2449,1638,1267,538,1609
1036,202012,남자,(20~29세),19020,3617,220,190,486,515,625,567,330,164,165,898,1604,1979,904,1207,1261,1518,910,656,1204
1037,202012,남자,(30~39세),29931,2970,230,159,448,527,569,453,317,164,112,1161,2868,3430,1532,2558,3083,3674,1722,1127,2827
1038,202012,남자,(40~49세),35054,3643,208,201,506,618,594,546,413,214,207,2155,3007,4152,2863,3171,3767,3130,1972,935,2752
1039,202012,남자,(50~59세),23347,3508,318,300,643,892,700,729,577,412,248,1315,1601,2336,1436,1598,1633,1802,1148,794,1357
1040,202012,남자,(60~69세),14845,2626,275,372,527,914,601,726,539,478,219,578,778,1072,564,853,1069,927,606,389,732
1041,202012,남자,(70~79세),6562,1351,118,189,265,551,286,412,286,260,115,224,250,446,213,372,379,276,217,114,238
1042,202012,남자,(80~89세),2384,563,50,97,145,224,134,213,181,105,63,59,51,122,51,102,84,44,37,25,34
1043,202012,남자,(90~99세),252,62,0,12,15,24,11,18,14,6,5,10,10,17,11,13,10,7,4,2,1
1044,202012,남자,(100세_이상),3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1045,202012,여자,(0~9세),23090,1560,41,48,166,171,100,161,94,43,43,1275,2079,2731,1709,2322,2975,2815,1572,765,2420
1046,202012,여자,(10~19세),21252,2050,54,63,170,206,144,200,172,56,96,1662,1997,2630,2075,2119,2337,1755,1238,527,1701
1047,202012,여자,(20~29세),18385,2811,156,112,255,369,371,312,230,119,110,838,2002,2438,874,1411,1352,1611,981,648,1385
1048,202012,여자,(30~39세),31411,2436,104,116,274,354,272,268,197,92,71,1412,3141,3977,1907,2886,3562,3967,2001,1150,3224
1049,202012,여자,(40~49세),33519,3186,109,123,314,387,294,355,273,125,133,2327,3036,4249,3091,3138,3714,3050,1930,948,2737
1050,202012,여자,(50~59세),21592,3110,210,245,457,715,556,524,454,287,190,1221,1582,2183,1225,1597,1796,1845,1128,840,1427
1051,202012,여자,(60~69세),15113,2676,221,307,511,836,514,657,453,374,190,607,839,1190,613,1049,1240,901,672,418,845
1052,202012,여자,(70~79세),7736,1725,138,224,353,606,302,517,377,259,150,271,281,550,237,432,429,308,220,114,243
1053,202012,여자,(80~89세),4672,930,102,212,251,437,244,338,300,208,130,136,139,322,107,225,145,143,109,80,114
1054,202012,여자,(90~99세),915,162,23,45,32,91,38,54,60,41,18,26,40,69,27,30,37,42,28,24,28
1055,202012,여자,(100세_이상),22,7,1,0,1,2,1,2,1,2,0,2,0,0,0,0,0,3,0,0,0
